date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:46:29	41760/41760	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2014:07:02%20GMT	https://demo.dashboardpack.com/user-management-html/Scrollable.html	C:/My%20Web%20Sites/adminDash1/demo.dashboardpack.com/user-management-html/Scrollable.html	(from https://demo.dashboardpack.com/user-management-html/dark_sidebar.html)
09:46:30	21860/21860	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2014:07:00%20GMT	https://demo.dashboardpack.com/user-management-html/notification.html	C:/My%20Web%20Sites/adminDash1/demo.dashboardpack.com/user-management-html/notification.html	(from https://demo.dashboardpack.com/user-management-html/dark_sidebar.html)
09:46:30	23933/23933	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2014:05:38%20GMT	https://demo.dashboardpack.com/user-management-html/carousel.html	C:/My%20Web%20Sites/adminDash1/demo.dashboardpack.com/user-management-html/carousel.html	(from https://demo.dashboardpack.com/user-management-html/dark_sidebar.html)
09:46:30	23321/23321	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2014:07:00%20GMT	https://demo.dashboardpack.com/user-management-html/Pagination.html	C:/My%20Web%20Sites/adminDash1/demo.dashboardpack.com/user-management-html/Pagination.html	(from https://demo.dashboardpack.com/user-management-html/dark_sidebar.html)
09:46:30	800/800	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22632dbd5d-320%22	https://demo.dashboardpack.com/user-management-html/img/menu-icon/17.svg	C:/My%20Web%20Sites/adminDash1/demo.dashboardpack.com/user-management-html/img/menu-icon/17.svg	(from https://demo.dashboardpack.com/user-management-html/dark_sidebar.html)
09:46:31	26267/26267	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2014:05:46%20GMT	https://demo.dashboardpack.com/user-management-html/data_table.html	C:/My%20Web%20Sites/adminDash1/demo.dashboardpack.com/user-management-html/data_table.html	(from https://demo.dashboardpack.com/user-management-html/dark_sidebar.html)
09:46:31	29278/29278	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2014:05:37%20GMT	https://demo.dashboardpack.com/user-management-html/bootstrap_table.html	C:/My%20Web%20Sites/adminDash1/demo.dashboardpack.com/user-management-html/bootstrap_table.html	(from https://demo.dashboardpack.com/user-management-html/dark_sidebar.html)
09:46:31	2289/2289	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22632dbd5e-8f1%22	https://demo.dashboardpack.com/user-management-html/img/menu-icon/18.svg	C:/My%20Web%20Sites/adminDash1/demo.dashboardpack.com/user-management-html/img/menu-icon/18.svg	(from https://demo.dashboardpack.com/user-management-html/dark_sidebar.html)
09:46:31	28606/28606	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2014:05:36%20GMT	https://demo.dashboardpack.com/user-management-html/basic_card.html	C:/My%20Web%20Sites/adminDash1/demo.dashboardpack.com/user-management-html/basic_card.html	(from https://demo.dashboardpack.com/user-management-html/dark_sidebar.html)
09:46:31	23606/23606	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2014:07:03%20GMT	https://demo.dashboardpack.com/user-management-html/theme_card.html	C:/My%20Web%20Sites/adminDash1/demo.dashboardpack.com/user-management-html/theme_card.html	(from https://demo.dashboardpack.com/user-management-html/dark_sidebar.html)
09:46:32	28135/28135	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2014:05:41%20GMT	https://demo.dashboardpack.com/user-management-html/dargable_card.html	C:/My%20Web%20Sites/adminDash1/demo.dashboardpack.com/user-management-html/dargable_card.html	(from https://demo.dashboardpack.com/user-management-html/dark_sidebar.html)
09:46:32	1573/1573	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22632dbd5e-625%22	https://demo.dashboardpack.com/user-management-html/img/menu-icon/19.svg	C:/My%20Web%20Sites/adminDash1/demo.dashboardpack.com/user-management-html/img/menu-icon/19.svg	(from https://demo.dashboardpack.com/user-management-html/dark_sidebar.html)
09:46:32	19956/19956	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2014:05:40%20GMT	https://demo.dashboardpack.com/user-management-html/chartjs.html	C:/My%20Web%20Sites/adminDash1/demo.dashboardpack.com/user-management-html/chartjs.html	(from https://demo.dashboardpack.com/user-management-html/dark_sidebar.html)
09:46:32	19805/19805	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2014:05:36%20GMT	https://demo.dashboardpack.com/user-management-html/apex_chart.html	C:/My%20Web%20Sites/adminDash1/demo.dashboardpack.com/user-management-html/apex_chart.html	(from https://demo.dashboardpack.com/user-management-html/dark_sidebar.html)
09:46:33	20994/20994	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2014:05:39%20GMT	https://demo.dashboardpack.com/user-management-html/chart_sparkline.html	C:/My%20Web%20Sites/adminDash1/demo.dashboardpack.com/user-management-html/chart_sparkline.html	(from https://demo.dashboardpack.com/user-management-html/dark_sidebar.html)
09:46:33	20741/20741	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2014:05:36%20GMT	https://demo.dashboardpack.com/user-management-html/am_chart.html	C:/My%20Web%20Sites/adminDash1/demo.dashboardpack.com/user-management-html/am_chart.html	(from https://demo.dashboardpack.com/user-management-html/dark_sidebar.html)
09:46:33	20226/20226	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2014:07:00%20GMT	https://demo.dashboardpack.com/user-management-html/nvd3_charts.html	C:/My%20Web%20Sites/adminDash1/demo.dashboardpack.com/user-management-html/nvd3_charts.html	(from https://demo.dashboardpack.com/user-management-html/dark_sidebar.html)
09:46:33	1971/1971	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22632dbd5e-7b3%22	https://demo.dashboardpack.com/user-management-html/img/menu-icon/20.svg	C:/My%20Web%20Sites/adminDash1/demo.dashboardpack.com/user-management-html/img/menu-icon/20.svg	(from https://demo.dashboardpack.com/user-management-html/dark_sidebar.html)
09:46:34	23997/23997	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2014:05:40%20GMT	https://demo.dashboardpack.com/user-management-html/colors.html	C:/My%20Web%20Sites/adminDash1/demo.dashboardpack.com/user-management-html/colors.html	(from https://demo.dashboardpack.com/user-management-html/dark_sidebar.html)
09:46:34	25923/25923	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2014:05:35%20GMT	https://demo.dashboardpack.com/user-management-html/Alerts.html	C:/My%20Web%20Sites/adminDash1/demo.dashboardpack.com/user-management-html/Alerts.html	(from https://demo.dashboardpack.com/user-management-html/dark_sidebar.html)
09:46:34	27417/27417	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2014:05:37%20GMT	https://demo.dashboardpack.com/user-management-html/buttons.html	C:/My%20Web%20Sites/adminDash1/demo.dashboardpack.com/user-management-html/buttons.html	(from https://demo.dashboardpack.com/user-management-html/dark_sidebar.html)
09:46:34	32615/32615	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2014:06:59%20GMT	https://demo.dashboardpack.com/user-management-html/modal.html	C:/My%20Web%20Sites/adminDash1/demo.dashboardpack.com/user-management-html/modal.html	(from https://demo.dashboardpack.com/user-management-html/dark_sidebar.html)
09:46:35	30195/30195	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2014:05:47%20GMT	https://demo.dashboardpack.com/user-management-html/dropdown.html	C:/My%20Web%20Sites/adminDash1/demo.dashboardpack.com/user-management-html/dropdown.html	(from https://demo.dashboardpack.com/user-management-html/dark_sidebar.html)
09:46:35	23124/23124	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2014:05:36%20GMT	https://demo.dashboardpack.com/user-management-html/Badges.html	C:/My%20Web%20Sites/adminDash1/demo.dashboardpack.com/user-management-html/Badges.html	(from https://demo.dashboardpack.com/user-management-html/dark_sidebar.html)
09:46:35	31083/31083	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2014:06:58%20GMT	https://demo.dashboardpack.com/user-management-html/Loading_Indicators.html	C:/My%20Web%20Sites/adminDash1/demo.dashboardpack.com/user-management-html/Loading_Indicators.html	(from https://demo.dashboardpack.com/user-management-html/dark_sidebar.html)
09:46:35	24288/24288	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2014:05:40%20GMT	https://demo.dashboardpack.com/user-management-html/color_plate.html	C:/My%20Web%20Sites/adminDash1/demo.dashboardpack.com/user-management-html/color_plate.html	(from https://demo.dashboardpack.com/user-management-html/dark_sidebar.html)
09:46:36	32181/32181	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2014:07:16%20GMT	https://demo.dashboardpack.com/user-management-html/typography.html	C:/My%20Web%20Sites/adminDash1/demo.dashboardpack.com/user-management-html/typography.html	(from https://demo.dashboardpack.com/user-management-html/dark_sidebar.html)
09:46:36	22152/22152	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2014:05:46%20GMT	https://demo.dashboardpack.com/user-management-html/datepicker.html	C:/My%20Web%20Sites/adminDash1/demo.dashboardpack.com/user-management-html/datepicker.html	(from https://demo.dashboardpack.com/user-management-html/dark_sidebar.html)
09:46:36	4361/4361	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22632dbd5e-1109%22	https://demo.dashboardpack.com/user-management-html/img/menu-icon/21.svg	C:/My%20Web%20Sites/adminDash1/demo.dashboardpack.com/user-management-html/img/menu-icon/21.svg	(from https://demo.dashboardpack.com/user-management-html/dark_sidebar.html)
09:46:36	21563/21563	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2014:05:39%20GMT	https://demo.dashboardpack.com/user-management-html/chart_box_1.html	C:/My%20Web%20Sites/adminDash1/demo.dashboardpack.com/user-management-html/chart_box_1.html	(from https://demo.dashboardpack.com/user-management-html/dark_sidebar.html)
09:46:36	25683/25683	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2014:07:01%20GMT	https://demo.dashboardpack.com/user-management-html/profilebox.html	C:/My%20Web%20Sites/adminDash1/demo.dashboardpack.com/user-management-html/profilebox.html	(from https://demo.dashboardpack.com/user-management-html/dark_sidebar.html)
09:46:37	24043/24043	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2014:06:58%20GMT	https://demo.dashboardpack.com/user-management-html/mapjs.html	C:/My%20Web%20Sites/adminDash1/demo.dashboardpack.com/user-management-html/mapjs.html	(from https://demo.dashboardpack.com/user-management-html/dark_sidebar.html)
09:46:37	21708/21708	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2014:07:17%20GMT	https://demo.dashboardpack.com/user-management-html/vector_map.html	C:/My%20Web%20Sites/adminDash1/demo.dashboardpack.com/user-management-html/vector_map.html	(from https://demo.dashboardpack.com/user-management-html/dark_sidebar.html)
09:46:38	294/294	---M--	200	added ('OK')	image/png	etag:%22632dbd55-126%22	https://demo.dashboardpack.com/user-management-html/img/line_img.png	C:/My%20Web%20Sites/adminDash1/demo.dashboardpack.com/user-management-html/img/line_img.png	(from https://demo.dashboardpack.com/user-management-html/dark_sidebar.html)
09:46:38	769/769	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22632dbd4f-301%22	https://demo.dashboardpack.com/user-management-html/img/icon/icon_search.svg	C:/My%20Web%20Sites/adminDash1/demo.dashboardpack.com/user-management-html/img/icon/icon_search.svg	(from https://demo.dashboardpack.com/user-management-html/dark_sidebar.html)
09:46:38	872/872	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22632dbd4e-368%22	https://demo.dashboardpack.com/user-management-html/img/icon/bell.svg	C:/My%20Web%20Sites/adminDash1/demo.dashboardpack.com/user-management-html/img/icon/bell.svg	(from https://demo.dashboardpack.com/user-management-html/dark_sidebar.html)
09:46:38	16590/16590	---M--	200	added ('OK')	image/png	etag:%22632dbd70-40ce%22	https://demo.dashboardpack.com/user-management-html/img/staf/2.png	C:/My%20Web%20Sites/adminDash1/demo.dashboardpack.com/user-management-html/img/staf/2.png	(from https://demo.dashboardpack.com/user-management-html/dark_sidebar.html)
09:46:38	20788/20788	---M--	200	added ('OK')	image/png	etag:%22632dbd71-5134%22	https://demo.dashboardpack.com/user-management-html/img/staf/4.png	C:/My%20Web%20Sites/adminDash1/demo.dashboardpack.com/user-management-html/img/staf/4.png	(from https://demo.dashboardpack.com/user-management-html/dark_sidebar.html)
09:46:39	16815/16815	---M--	200	added ('OK')	image/png	etag:%22632dbd71-41af%22	https://demo.dashboardpack.com/user-management-html/img/staf/3.png	C:/My%20Web%20Sites/adminDash1/demo.dashboardpack.com/user-management-html/img/staf/3.png	(from https://demo.dashboardpack.com/user-management-html/dark_sidebar.html)
09:46:39	1108/1108	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22632dbd51-454%22	https://demo.dashboardpack.com/user-management-html/img/icon/msg.svg	C:/My%20Web%20Sites/adminDash1/demo.dashboardpack.com/user-management-html/img/icon/msg.svg	(from https://demo.dashboardpack.com/user-management-html/dark_sidebar.html)
09:46:40	2463/2463	---M--	200	added ('OK')	image/png	etag:%22632dbd44-99f%22	https://demo.dashboardpack.com/user-management-html/img/client_img.png	C:/My%20Web%20Sites/adminDash1/demo.dashboardpack.com/user-management-html/img/client_img.png	(from https://demo.dashboardpack.com/user-management-html/dark_sidebar.html)
09:46:40	4361/4361	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22632dbd4f-1109%22	https://demo.dashboardpack.com/user-management-html/img/icon/calender_icon.svg	C:/My%20Web%20Sites/adminDash1/demo.dashboardpack.com/user-management-html/img/icon/calender_icon.svg	(from https://demo.dashboardpack.com/user-management-html/dark_sidebar.html)
09:46:40	1162/1162	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22632dbd46-48a%22	https://demo.dashboardpack.com/user-management-html/img/crm/businessman.svg	C:/My%20Web%20Sites/adminDash1/demo.dashboardpack.com/user-management-html/img/crm/businessman.svg	(from https://demo.dashboardpack.com/user-management-html/dark_sidebar.html)
09:46:40	2628/2628	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22632dbd46-a44%22	https://demo.dashboardpack.com/user-management-html/img/crm/customer.svg	C:/My%20Web%20Sites/adminDash1/demo.dashboardpack.com/user-management-html/img/crm/customer.svg	(from https://demo.dashboardpack.com/user-management-html/dark_sidebar.html)
09:46:41	1444/1444	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22632dbd46-5a4%22	https://demo.dashboardpack.com/user-management-html/img/crm/infographic.svg	C:/My%20Web%20Sites/adminDash1/demo.dashboardpack.com/user-management-html/img/crm/infographic.svg	(from https://demo.dashboardpack.com/user-management-html/dark_sidebar.html)
09:46:41	1206/1206	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22632dbd46-4b6%22	https://demo.dashboardpack.com/user-management-html/img/crm/sqr.svg	C:/My%20Web%20Sites/adminDash1/demo.dashboardpack.com/user-management-html/img/crm/sqr.svg	(from https://demo.dashboardpack.com/user-management-html/dark_sidebar.html)
09:46:42	2671/2671	---M--	200	added ('OK')	image/png	etag:%22632dbd48-a6f%22	https://demo.dashboardpack.com/user-management-html/img/customers/1.png	C:/My%20Web%20Sites/adminDash1/demo.dashboardpack.com/user-management-html/img/customers/1.png	(from https://demo.dashboardpack.com/user-management-html/dark_sidebar.html)
09:46:42	683/683	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22632dbd54-2ab%22	https://demo.dashboardpack.com/user-management-html/img/icon2/7.svg	C:/My%20Web%20Sites/adminDash1/demo.dashboardpack.com/user-management-html/img/icon2/7.svg	(from https://demo.dashboardpack.com/user-management-html/dark_sidebar.html)
09:46:42	1227/1227	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22632dbd54-4cb%22	https://demo.dashboardpack.com/user-management-html/img/icon2/6.svg	C:/My%20Web%20Sites/adminDash1/demo.dashboardpack.com/user-management-html/img/icon2/6.svg	(from https://demo.dashboardpack.com/user-management-html/dark_sidebar.html)
09:46:42	1575/1575	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22632dbd54-627%22	https://demo.dashboardpack.com/user-management-html/img/icon2/5.svg	C:/My%20Web%20Sites/adminDash1/demo.dashboardpack.com/user-management-html/img/icon2/5.svg	(from https://demo.dashboardpack.com/user-management-html/dark_sidebar.html)
09:46:42	702/702	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22632dbd53-2be%22	https://demo.dashboardpack.com/user-management-html/img/icon2/3.svg	C:/My%20Web%20Sites/adminDash1/demo.dashboardpack.com/user-management-html/img/icon2/3.svg	(from https://demo.dashboardpack.com/user-management-html/dark_sidebar.html)
09:46:43	617/617	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22632dbd53-269%22	https://demo.dashboardpack.com/user-management-html/img/icon2/1.svg	C:/My%20Web%20Sites/adminDash1/demo.dashboardpack.com/user-management-html/img/icon2/1.svg	(from https://demo.dashboardpack.com/user-management-html/dark_sidebar.html)
09:46:43	702/702	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22632dbd54-2be%22	https://demo.dashboardpack.com/user-management-html/img/icon2/4.svg	C:/My%20Web%20Sites/adminDash1/demo.dashboardpack.com/user-management-html/img/icon2/4.svg	(from https://demo.dashboardpack.com/user-management-html/dark_sidebar.html)
09:46:43	801/801	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22632dbd53-321%22	https://demo.dashboardpack.com/user-management-html/img/icon2/2.svg	C:/My%20Web%20Sites/adminDash1/demo.dashboardpack.com/user-management-html/img/icon2/2.svg	(from https://demo.dashboardpack.com/user-management-html/dark_sidebar.html)
09:46:44	2208/2208	---M--	200	added ('OK')	image/png	etag:%22632dbd49-8a0%22	https://demo.dashboardpack.com/user-management-html/img/customers/pro_1.png	C:/My%20Web%20Sites/adminDash1/demo.dashboardpack.com/user-management-html/img/customers/pro_1.png	(from https://demo.dashboardpack.com/user-management-html/dark_sidebar.html)
09:46:44	2396/2396	---M--	200	added ('OK')	image/png	etag:%22632dbd49-95c%22	https://demo.dashboardpack.com/user-management-html/img/customers/pro_2.png	C:/My%20Web%20Sites/adminDash1/demo.dashboardpack.com/user-management-html/img/customers/pro_2.png	(from https://demo.dashboardpack.com/user-management-html/dark_sidebar.html)
09:46:45	2573/2573	---M--	200	added ('OK')	image/png	etag:%22632dbd49-a0d%22	https://demo.dashboardpack.com/user-management-html/img/customers/pro_3.png	C:/My%20Web%20Sites/adminDash1/demo.dashboardpack.com/user-management-html/img/customers/pro_3.png	(from https://demo.dashboardpack.com/user-management-html/dark_sidebar.html)
09:46:46	2153/2153	---M--	200	added ('OK')	image/png	etag:%22632dbd4a-869%22	https://demo.dashboardpack.com/user-management-html/img/customers/pro_4.png	C:/My%20Web%20Sites/adminDash1/demo.dashboardpack.com/user-management-html/img/customers/pro_4.png	(from https://demo.dashboardpack.com/user-management-html/dark_sidebar.html)
09:46:46	2376/2376	---M--	200	added ('OK')	image/png	etag:%22632dbd4a-948%22	https://demo.dashboardpack.com/user-management-html/img/customers/pro_5.png	C:/My%20Web%20Sites/adminDash1/demo.dashboardpack.com/user-management-html/img/customers/pro_5.png	(from https://demo.dashboardpack.com/user-management-html/dark_sidebar.html)
09:46:47	1575/1575	---M--	200	added ('OK')	image/png	etag:%22632dbd4a-627%22	https://demo.dashboardpack.com/user-management-html/img/customers/pro_6.png	C:/My%20Web%20Sites/adminDash1/demo.dashboardpack.com/user-management-html/img/customers/pro_6.png	(from https://demo.dashboardpack.com/user-management-html/dark_sidebar.html)
09:46:47	45428/45428	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22632dbd70-b174%22	https://demo.dashboardpack.com/user-management-html/img/table.svg	C:/My%20Web%20Sites/adminDash1/demo.dashboardpack.com/user-management-html/img/table.svg	(from https://demo.dashboardpack.com/user-management-html/dark_sidebar.html)
09:46:48	15238/15238	---M--	200	added ('OK')	image/png	etag:%22632dbd70-3b86%22	https://demo.dashboardpack.com/user-management-html/img/staf/1.png	C:/My%20Web%20Sites/adminDash1/demo.dashboardpack.com/user-management-html/img/staf/1.png	(from https://demo.dashboardpack.com/user-management-html/dark_sidebar.html)
09:46:48	14569/14569	---M--	200	added ('OK')	image/png	etag:%22632dbd71-38e9%22	https://demo.dashboardpack.com/user-management-html/img/staf/5.png	C:/My%20Web%20Sites/adminDash1/demo.dashboardpack.com/user-management-html/img/staf/5.png	(from https://demo.dashboardpack.com/user-management-html/dark_sidebar.html)
09:46:48	89501/89501	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632dbd7f-15d9d%22	https://demo.dashboardpack.com/user-management-html/js/jquery1-3.4.1.min.js	C:/My%20Web%20Sites/adminDash1/demo.dashboardpack.com/user-management-html/js/jquery1-3.4.1.min.js	(from https://demo.dashboardpack.com/user-management-html/dark_sidebar.html)
09:46:49	18600/18600	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632dbd80-48a8%22	https://demo.dashboardpack.com/user-management-html/js/popper1.min.js	C:/My%20Web%20Sites/adminDash1/demo.dashboardpack.com/user-management-html/js/popper1.min.js	(from https://demo.dashboardpack.com/user-management-html/dark_sidebar.html)
09:46:49	60095/60095	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632dbd7c-eabf%22	https://demo.dashboardpack.com/user-management-html/js/bootstrap1.min.js	C:/My%20Web%20Sites/adminDash1/demo.dashboardpack.com/user-management-html/js/bootstrap1.min.js	(from https://demo.dashboardpack.com/user-management-html/dark_sidebar.html)
09:46:49	4726/4726	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632dbd7f-12aa%22	https://demo.dashboardpack.com/user-management-html/js/metisMenu.js	C:/My%20Web%20Sites/adminDash1/demo.dashboardpack.com/user-management-html/js/metisMenu.js	(from https://demo.dashboardpack.com/user-management-html/dark_sidebar.html)
09:46:49	18196/18196	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632dbdbf-4714%22	https://demo.dashboardpack.com/user-management-html/vendors/count_up/jquery.waypoints.min.js	C:/My%20Web%20Sites/adminDash1/demo.dashboardpack.com/user-management-html/vendors/count_up/jquery.waypoints.min.js	(from https://demo.dashboardpack.com/user-management-html/dark_sidebar.html)
09:46:50	156728/156728	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632dbdbd-26438%22	https://demo.dashboardpack.com/user-management-html/vendors/chartlist/Chart.min.js	C:/My%20Web%20Sites/adminDash1/demo.dashboardpack.com/user-management-html/vendors/chartlist/Chart.min.js	(from https://demo.dashboardpack.com/user-management-html/dark_sidebar.html)
09:46:50	4870/4870	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632dbdbe-1306%22	https://demo.dashboardpack.com/user-management-html/vendors/count_up/jquery.counterup.min.js	C:/My%20Web%20Sites/adminDash1/demo.dashboardpack.com/user-management-html/vendors/count_up/jquery.counterup.min.js	(from https://demo.dashboardpack.com/user-management-html/dark_sidebar.html)
09:46:50	12207/12207	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632dbdd5-2faf%22	https://demo.dashboardpack.com/user-management-html/vendors/niceselect/js/jquery.nice-select.min.js	C:/My%20Web%20Sites/adminDash1/demo.dashboardpack.com/user-management-html/vendors/niceselect/js/jquery.nice-select.min.js	(from https://demo.dashboardpack.com/user-management-html/dark_sidebar.html)
09:46:50	44348/44348	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632dbdd9-ad3c%22	https://demo.dashboardpack.com/user-management-html/vendors/owl_carousel/js/owl.carousel.min.js	C:/My%20Web%20Sites/adminDash1/demo.dashboardpack.com/user-management-html/vendors/owl_carousel/js/owl.carousel.min.js	(from https://demo.dashboardpack.com/user-management-html/dark_sidebar.html)
09:46:51	82577/82577	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632dbdc2-14291%22	https://demo.dashboardpack.com/user-management-html/vendors/datatable/js/jquery.dataTables.min.js	C:/My%20Web%20Sites/adminDash1/demo.dashboardpack.com/user-management-html/vendors/datatable/js/jquery.dataTables.min.js	(from https://demo.dashboardpack.com/user-management-html/dark_sidebar.html)
09:46:51	13061/13061	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632dbdc2-3305%22	https://demo.dashboardpack.com/user-management-html/vendors/datatable/js/dataTables.responsive.min.js	C:/My%20Web%20Sites/adminDash1/demo.dashboardpack.com/user-management-html/vendors/datatable/js/dataTables.responsive.min.js	(from https://demo.dashboardpack.com/user-management-html/dark_sidebar.html)
09:46:51	19546/19546	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632dbdc2-4c5a%22	https://demo.dashboardpack.com/user-management-html/vendors/datatable/js/dataTables.buttons.min.js	C:/My%20Web%20Sites/adminDash1/demo.dashboardpack.com/user-management-html/vendors/datatable/js/dataTables.buttons.min.js	(from https://demo.dashboardpack.com/user-management-html/dark_sidebar.html)
09:46:51	26270/26270	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632dbdc1-669e%22	https://demo.dashboardpack.com/user-management-html/vendors/datatable/js/buttons.flash.min.js	C:/My%20Web%20Sites/adminDash1/demo.dashboardpack.com/user-management-html/vendors/datatable/js/buttons.flash.min.js	(from https://demo.dashboardpack.com/user-management-html/dark_sidebar.html)
09:46:52	101953/101953	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632dbdc3-18e41%22	https://demo.dashboardpack.com/user-management-html/vendors/datatable/js/jszip.min.js	C:/My%20Web%20Sites/adminDash1/demo.dashboardpack.com/user-management-html/vendors/datatable/js/jszip.min.js	(from https://demo.dashboardpack.com/user-management-html/dark_sidebar.html)
09:46:52	1093430/1093430	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632dbdc4-10af36%22	https://demo.dashboardpack.com/user-management-html/vendors/datatable/js/pdfmake.min.js	C:/My%20Web%20Sites/adminDash1/demo.dashboardpack.com/user-management-html/vendors/datatable/js/pdfmake.min.js	(from https://demo.dashboardpack.com/user-management-html/dark_sidebar.html)
09:46:53	926204/926204	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632dbdc4-e2219%22	https://demo.dashboardpack.com/user-management-html/vendors/datatable/js/vfs_fonts.js	C:/My%20Web%20Sites/adminDash1/demo.dashboardpack.com/user-management-html/vendors/datatable/js/vfs_fonts.js	(from https://demo.dashboardpack.com/user-management-html/dark_sidebar.html)
09:46:53	24801/24801	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632dbdc1-60e1%22	https://demo.dashboardpack.com/user-management-html/vendors/datatable/js/buttons.html5.min.js	C:/My%20Web%20Sites/adminDash1/demo.dashboardpack.com/user-management-html/vendors/datatable/js/buttons.html5.min.js	(from https://demo.dashboardpack.com/user-management-html/dark_sidebar.html)
09:46:53	2311/2311	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632dbdc1-907%22	https://demo.dashboardpack.com/user-management-html/vendors/datatable/js/buttons.print.min.js	C:/My%20Web%20Sites/adminDash1/demo.dashboardpack.com/user-management-html/vendors/datatable/js/buttons.print.min.js	(from https://demo.dashboardpack.com/user-management-html/dark_sidebar.html)
09:46:54	43688/43688	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632dbdc6-134b9%22	https://demo.dashboardpack.com/user-management-html/vendors/datepicker/datepicker.js	C:/My%20Web%20Sites/adminDash1/demo.dashboardpack.com/user-management-html/vendors/datepicker/datepicker.js	(from https://demo.dashboardpack.com/user-management-html/dark_sidebar.html)
